user_id,correo,product_id,purchase_date,product_name
0c126d21-0a24-445d-8b2e-c9fadba9aee3,annafarmer@hotmail.com,b2b92f0a-08d7-4c2e-8ee2-b3355f785341,2023-08-28,Jeringa Desechable
699fad52-d0ff-4f56-9afd-b2121cbfc072,colleengonzalez@yahoo.com,b8811e11-e706-4ba0-8b94-b554492fbd0b,2024-05-01,Estetoscopio
29e55434-6f44-4f96-9a73-14f3739c9558,joanchapman@garrison-hudson.net,0b1a462e-a1ca-48a0-94b6-3b73b384efac,2023-09-29,Alcohol en Gel
e8a4944d-09aa-411f-9f16-6a833f92b746,castroallison@gmail.com,edb5d9d5-957c-4553-abf5-36c5115102a4,2023-03-19,Venda Elástica
1b4b357a-87ea-4ea3-96ee-33600295e4d3,qwilliams@hotmail.com,ce3748da-4f55-4944-84dc-03b84e8eeb5d,2024-03-02,Tiritas
b2ceeaeb-ba0d-4e27-b14f-07b4ca9cdab8,michaelreed@jensen.info,343980b4-148e-465c-8554-9eac2b50ee10,2024-03-23,Monitor de Presión Arterial
373c2eb7-a965-4fc0-9609-0a96566610c7,fernandomoyer@yahoo.com,cb49b585-8549-44af-a5f2-83554ea3f489,2024-04-29,Monitor de Presión Arterial
fe2a8c73-5502-4c97-8abd-bf052f17dd88,angelashepherd@huynh-stevens.com,8675e39f-4b7a-4ada-851b-8f25ba892e2f,2024-03-27,Bisturí Desechable
24eaefba-b66e-49e2-9ff9-819bfc7ae164,steven77@yahoo.com,93d2386e-56ee-48af-8443-c46a8d4354d1,2024-03-01,Estetoscopio
981f662d-1525-42c3-a601-60234ecddf68,omoore@chavez.info,7fcfd458-6d6e-4062-a70a-cf97fb123c93,2023-12-07,Parche Antiinflamatorio
36dfce04-0a71-4157-892e-cb236d850c01,michael44@gmail.com,84032f42-dce0-40dc-a1d8-90113cb64653,2023-09-27,Bisturí Desechable
43d1c9a0-4214-4e15-b0d3-0e0981f7c885,keithsmith@mclaughlin-miller.net,feab1cf6-8fd2-4498-97be-8776c5ec3552,2022-10-28,Monitor de Presión Arterial
7aa5af9b-dacf-4aa8-a3c4-2b0505ae6d03,angelmiller@pugh.com,332afb6b-95f8-4b20-a0ae-4bb3b5aa7246,2023-03-14,Jeringa Desechable
b49c2657-0765-4598-a33f-de562529628f,alexarmstrong@cannon.com,8500cf57-bc1c-4dde-9bb7-bc5d3eddcc77,2022-12-05,Alcohol en Gel
5601b17d-5937-48de-94b1-df3c0a1fc968,craigrandolph@butler.info,046d2d94-bbd0-4d82-bf5e-2bb4c1ae4db3,2023-11-15,Alcohol en Gel
59ac5eab-35d1-4f66-8ff7-dd31c638dff9,amyherrera@lopez.com,3a81eaa6-3e8d-4b70-a706-544776d3e669,2022-10-05,Mascarilla Quirúrgica
e17afdc4-764d-46a5-857f-ea4645417f0a,hbrown@weiss.com,2a281660-6086-4f6d-b1d1-446b0cdcded4,2023-03-19,Bisturí Desechable
2008e626-bbdc-488b-855a-9abb1c047237,jasminejohnson@gmail.com,39b5f4c9-465a-4f8d-b009-decac8a12bd4,2023-06-15,Parche Antiinflamatorio
f2119bfd-ec9b-42d1-a08c-2356b401d16f,nperez@yahoo.com,130a5e5a-8bd5-4ef6-b3c3-d6722500ac39,2023-03-13,Venda Elástica
31d0d5c1-780f-4f46-abb8-754fb6815cc9,robertwalker@yahoo.com,f345eb56-9aea-4916-88c8-7a9a75a149e8,2023-12-01,Termómetro Digital
d7b5a41b-5918-4c7b-b5eb-0094bf33148c,fwashington@george.com,f0367d8e-9817-4a2b-9d71-84755dbb15ba,2024-04-28,Bisturí Desechable
39544b74-3f47-4a59-8265-63f6d92f8e0f,crawfordfrank@silva-erickson.com,f25f08f6-17c7-4ee7-ae00-23c0d2daf228,2022-10-03,Parche Antiinflamatorio
74893f2f-7562-4f13-8bd9-de9a1b38f9fd,vincentblanchard@fox.biz,d8e1b49b-725b-4500-aea6-867b7bf3502d,2023-10-12,Venda Elástica
99ab84b9-4572-4807-8c9d-c0e76e24da14,collinsnorma@yahoo.com,d743f49d-30a3-42d7-a988-f8139cb617a7,2023-08-02,Cinta Quirúrgica
f4c79798-fef7-4317-b32f-a484a303e155,brittany68@yahoo.com,9702b234-3652-4c99-9a0b-087681e5629f,2024-05-21,Estetoscopio
d1c9c6e6-504f-48e9-a98c-24d7c3435a86,rmartinez@gmail.com,31d5d5e5-756f-4f85-b5b2-522defba2510,2023-09-05,Jeringa Desechable
0e02dc28-d108-4b61-a780-4551ad52fc8b,catherinecampbell@yahoo.com,243e8b36-4647-4b44-93de-8cd2b51e4523,2023-06-15,Cinta Quirúrgica
bf20e44b-8dbf-44d8-9430-dab0cd26816d,maurice68@green.com,cee0682c-f1b7-42b3-b96c-83af5fe5d9af,2023-06-08,Parche Antiinflamatorio
5411f661-2f00-430e-8c4a-3d7fdf498e9a,montgomeryeric@yahoo.com,53c88ca2-f1db-4624-857d-070547f6167b,2024-05-25,Jeringa Desechable
9bb38d9c-ff13-40ac-8794-af57ae54482a,pattygonzales@richardson.biz,2d258789-db2c-4c5b-9332-b854fed5b971,2024-02-24,Termómetro Digital
0d4c35ed-6f54-415b-835a-e519305572b3,mary19@melton.com,5fe732a2-6735-4818-8f30-930883dc6e17,2024-07-22,Guantes de Latex
4e9b6864-9134-4647-a7ce-3752b8f0b3d4,mark22@yahoo.com,8a470267-467a-4226-96c9-2d9d50f18159,2022-08-11,Termómetro Digital
b9f43734-ead2-4dfe-b03b-b45f9bc69579,kaiserkaren@smith.com,38ec97fd-6880-4ea7-849c-44ebee1e2a33,2022-12-04,Mascarilla Quirúrgica
0fa744bc-37d1-40b7-835b-965dda6a0440,greenandrew@powell-stanton.net,b3a4c47a-f3fd-40e8-9b3a-72e053212b90,2023-04-20,Venda Elástica
8f8950ae-84f9-400d-a0c3-a87ef277ce7e,mark07@ross-gonzalez.com,660a12f9-3699-4971-90c2-60ce21247cdd,2023-09-24,Estetoscopio
f6a62db8-75b4-401a-90a6-03c4343185f6,nathanfrancis@campbell.net,f9ee50d3-ef8b-4385-ae61-1419bc549ce5,2023-07-30,Parche Antiinflamatorio
a05f363f-1365-429e-b495-c7f01fc5af85,christopherboyd@sandoval-turner.org,04994797-67c5-48bf-a06b-dec44f7f9155,2024-05-28,Jeringa Desechable
94747f88-aedf-40b0-84b6-c338434dfd36,lmoore@mcclure.com,77d93eca-00ac-4d78-922a-841fca8a77c2,2023-02-19,Venda Elástica
3bcb8d05-021e-40b1-8489-0a2f537a13bc,becky16@hotmail.com,bb9edbeb-1a19-4373-bdbb-89ccae2bc39e,2023-01-24,Estetoscopio
93b72cae-082d-4ffb-80df-0bf56080af09,bethany60@gmail.com,9109c923-5f93-43b8-acb5-dd0d38650423,2023-09-01,Venda Elástica
e8830883-cf16-4789-bc8b-db3c39e3b1d2,jonesjessica@yahoo.com,482a8b96-fde1-4ce9-8336-bde353f61496,2023-07-01,Mascarilla Quirúrgica
0810f708-2f0c-4c5c-8a05-8adcc2ac2fac,malik91@hotmail.com,7d0ce361-6999-409a-b4bb-a64fa446556d,2024-03-20,Termómetro Digital
747f286f-9567-471d-9d6f-a7689f7468c5,mcampbell@hotmail.com,2ce18179-7c3f-4444-89ca-914905036cc2,2024-05-19,Alcohol en Gel
dd197c9d-baf3-4616-8093-794e3c3cdcff,montoyakristine@gmail.com,f992a01d-80ad-43e3-bba9-21ed16d79cc8,2023-09-09,Venda Elástica
94b8d475-29f4-4940-9bd6-6ceeb80692b6,spencer10@buckley.com,dbbd7363-4aeb-41bf-a871-d00681e351af,2023-12-12,Jeringa Desechable
688ea9c7-744f-4110-95df-2d22f3e16764,meghanguzman@santana-roberts.org,c1de3348-7e42-4d13-ae41-0669c4ac0ff8,2022-08-23,Guantes de Latex
8d4925df-38a8-42b9-a43f-78bbb8e0e6ac,jordanrobles@gmail.com,70fcdf97-d6bb-4234-b132-d19c3456b3ad,2023-04-18,Tiritas
c7e1fd79-834f-4744-902d-fb912b5fe69e,dnorris@juarez.info,cb1502ce-7ad1-4b38-8e4e-579d90119967,2023-04-13,Jeringa Desechable
d6bc3f6c-e10b-4397-bf32-235bc97c06eb,rweaver@harrison.org,e65291fb-3318-48f5-8027-3dea0c990586,2023-02-03,Venda Elástica
00210c07-9454-4dae-b4bf-523c8eacdd58,sblake@harris.net,88d18815-25a6-47cf-8bfb-9fb1de28f43a,2023-12-25,Jeringa Desechable
569a1e3c-7a3d-4cc4-aa38-2e3840668cb6,jeffrey45@barnett-copeland.com,da2f429c-99cb-4d95-b29b-c0853dc4a983,2023-10-15,Cinta Quirúrgica
8b58f6a3-a687-4135-9fdb-ddc40c6ea773,robertsimmons@gmail.com,a8e2222c-4768-423b-be03-ba8014c60aed,2023-03-23,Estetoscopio
f94d5aff-9846-4bd7-98ca-5f28c351d263,mlopez@murray-henry.com,3a11d808-4ef6-44fa-bb05-9dda84c463e4,2023-08-24,Jeringa Desechable
42706a06-ff56-4a94-a94b-dbe383d6d8a1,slewis@smith.com,f16ec0e0-5449-481e-9a9b-70e105fd1ff1,2024-06-06,Venda Elástica
8984ea67-6164-4682-bdd3-867b152665b7,znicholson@dean.com,ef9acbde-be45-4511-8aaf-f34f5362959b,2024-05-25,Guantes de Latex
4579021f-af57-48e4-9550-cc0195669076,ustephens@navarro.biz,c5a76080-1902-4b9a-b6fc-15d7258f8c20,2023-09-25,Tiritas
d4284d0c-cdfd-4cbe-ab20-6acbd9b9cd04,waltontaylor@smith.com,cfe6c858-8977-45ab-8f3a-6c1a40e92f85,2023-02-23,Estetoscopio
20cf0799-da97-45c7-871e-8a91278c03a9,jerry02@gmail.com,8757678c-f003-4c76-b74c-740d153e421a,2022-12-03,Tiritas
4795c017-9806-45e2-8123-e0b02adf6e0d,omiller@meza.com,f13a1ef3-476b-452a-9f66-a634fda6d0a8,2023-10-07,Venda Elástica
0c79cb99-f754-4500-8318-eef2ca49ee08,anitageorge@wright-white.org,8cc08ea2-4ddc-4314-b72c-2d1694c9b544,2022-10-18,Guantes de Latex
d0022705-0044-4400-b28d-181e56719bbf,lmorris@hotmail.com,56059477-5bad-4dad-a01f-3e0ec82e29eb,2023-04-09,Alcohol en Gel
49688c3f-2f50-414b-99b5-d2005312f335,briancarr@watts.com,480c3c0c-6800-4970-b4df-b62f7aa102d2,2024-01-29,Parche Antiinflamatorio
0b01a9a7-1f45-4cd2-84c1-75c390bce7f4,elizabeth26@gmail.com,6e134caa-a27c-4d55-a8e0-d95d727d3990,2022-08-08,Jeringa Desechable
c7c04401-4351-4495-8a67-fa3efe2cd1f4,jennifer12@yahoo.com,40ec9ddb-dcb0-4841-9430-36582490e3ac,2022-08-25,Cinta Quirúrgica
2eda902b-db9f-43de-b883-5bc5ebbd729a,rmendoza@santiago.info,5abebb14-bea2-486c-a541-9ea2ceaf65b2,2022-08-25,Mascarilla Quirúrgica
13d691ea-da0b-4d38-9113-aa67979b0857,vcox@yahoo.com,0a70bc5d-15fb-47b1-b894-4263aea9738c,2023-01-11,Tiritas
4e7d1c16-ad18-436e-912f-5bc6e644fada,emily94@brown.biz,76baa7da-5f79-4257-8961-10c51513b11c,2024-07-21,Bisturí Desechable
45ffe1a2-4023-4cde-8d41-60a5a2883468,timothytodd@liu.com,92310066-3e81-449e-aa8a-4e58f1608bfa,2024-06-25,Tiritas
2528c26b-76a2-4be3-8db4-016071ed4081,john23@jimenez-anderson.info,ad785ff4-aad5-4c8e-ad55-14867b69e96a,2024-06-06,Termómetro Digital
d2343362-4b91-4da9-b0d9-9b0c77027cdf,wbrewer@ruiz-williamson.com,af560f69-d90f-4dbc-bd2d-c3e77696adf0,2023-03-02,Tiritas
39be0eaa-f3c0-4149-b04b-a13e9dd96cf4,uward@burton-foley.net,77d74566-2925-40fe-9342-7919be58b28b,2022-11-14,Venda Elástica
de190dde-0269-44d1-91b2-1ea31288b124,jfisher@gmail.com,e6ed0e24-1fac-4108-8063-5401cb8d501e,2023-03-19,Bisturí Desechable
5daa62cb-7f3f-4032-a8fa-90019c3ed7e1,rogerskathleen@hotmail.com,ca93ff8a-9afa-4faf-b86a-feecadab403a,2023-04-02,Monitor de Presión Arterial
4ade7de7-e991-424c-a96d-86bb85b9d6cd,jenniferbentley@reed.org,82e1ba0a-0ad1-4a49-bb7e-e44c8ad73bc2,2024-05-24,Tiritas
c4aef88e-a8dc-420f-bb77-2f6a2790ee29,hrogers@gmail.com,6b3a40d5-eceb-4f4b-977e-60dc70b7bfbc,2022-10-30,Termómetro Digital
2f99db09-2f1b-4c53-8043-d7595c2a3d90,jjohnson@harris.com,13248c90-321e-419c-b5f8-606454cbb692,2024-05-02,Tiritas
59e8f056-eb9c-4876-8ed7-8776a13e2dce,kennethwilson@forbes.org,b484c001-ecbf-46ce-8b9d-0dcae3354ed7,2022-10-05,Monitor de Presión Arterial
39c5e8a3-5b6a-4845-978e-1789cff16005,hgomez@combs-haney.biz,4834c832-637b-48d2-8fd2-bfc09abd672f,2024-05-12,Estetoscopio
fcd61543-f614-4165-8bcd-63382068ad14,hsullivan@hotmail.com,ea0f4404-3c5b-46a4-866e-650bd6fb2000,2022-07-30,Tiritas
9e7a795b-5175-4e13-810e-6c525fb53f95,ylewis@mack-martinez.biz,9041efaa-6850-466d-92c9-7a49d65a85dd,2024-04-26,Mascarilla Quirúrgica
4dbb7a36-1409-4ca8-becb-bd659ffcb87a,mannbridget@daniel.com,698f7944-4096-4bcf-9d56-a6c8f515f466,2024-03-14,Venda Elástica
5ef34aab-380f-460e-b3ce-bde682fdf6a2,smithsarah@todd.net,7cc77633-9d66-41bd-8eeb-ed7d8fbe4a03,2024-03-02,Mascarilla Quirúrgica
6e46b1d6-7c27-4590-ad90-499a47b0adfa,trevor14@lane.net,5280db2e-3442-4a08-b372-c43571d3e2d6,2023-10-20,Cinta Quirúrgica
f8aac472-802d-4488-93cd-618b95240722,madison27@hotmail.com,6014911d-8024-414c-a8dc-a77357e8565b,2022-08-24,Termómetro Digital
ff7b70bd-6c55-48b1-b92f-ea99abb6019c,bgreen@yahoo.com,82909c05-f6a6-4e18-a460-29580362477a,2022-09-20,Guantes de Latex
4057c597-6422-4669-8863-546263271783,hespinoza@smith.com,a96fa4c9-ecc5-4d29-88bf-6df0bbf6ca5a,2023-12-12,Jeringa Desechable
2d1538a0-e0af-4425-a777-e32e79c5d9dd,heather94@johnson.org,e924903f-2866-4515-bf58-3713f92acbd9,2023-07-24,Termómetro Digital
edf73913-818b-4d7f-a39c-4824bec2a2e9,matthewmorales@sanford.com,584a1bae-f526-4cec-a329-96c26fbc79a5,2023-03-30,Tiritas
a0b74f4c-9fa4-457f-80ce-804d1748f30a,kwalker@hotmail.com,8afe8401-3172-4f5f-ab32-4fd83dfad4bd,2023-06-03,Venda Elástica
22aa3c69-31f7-4ac2-8a91-494d23aaee10,jonathanweber@espinoza.org,ad0bedc5-7538-4997-9039-dfc4255e89d2,2022-07-28,Jeringa Desechable
4a8892d2-bb20-43ab-abed-dc56f4f1887b,crystal83@yahoo.com,a113def0-ff0d-4256-8e35-6f126eb43c24,2023-02-12,Mascarilla Quirúrgica
b0125a1c-a546-4837-b2a1-9e0bc81a28f6,stoutarthur@hotmail.com,7c4d34d4-02fa-4a2b-8e12-ebff715e537a,2024-07-07,Tiritas
68c4b6e7-e8f0-4687-929a-26f4de8b34f1,jonathan36@campos-gilmore.com,c44ef307-5f45-4c65-acf6-7a0c5cf91e81,2024-01-20,Guantes de Latex
adcb8acf-e815-42a5-b255-28b6ee9785ad,maldonadoemily@yahoo.com,ac4fe35a-7b14-404b-bb35-fbc7e89da218,2023-01-12,Bisturí Desechable
7752daf3-10ea-4d06-b97f-942d8b3484fe,dianejohnson@berg.com,7e108606-2125-4384-87fe-6d9b5f497477,2024-07-15,Guantes de Latex
87e59a2a-4ac2-485a-84ac-5cd587c2f3d6,sarawashington@yahoo.com,b1adcce1-c67a-49b6-b8a7-2f3c3f6e51cf,2023-12-16,Mascarilla Quirúrgica
c273b1a9-bbe0-45c9-b5e3-d6eebd148664,harringtonfrank@gmail.com,cdc23acd-6ffa-48ea-9a1a-4e405b98e9e1,2024-07-10,Guantes de Latex
6ca75508-e30b-44d7-a8de-22dc88fcc838,william37@morris-jackson.net,c1979200-1c9a-49cc-9eac-dd5452215a7b,2024-02-25,Cinta Quirúrgica
ce5bfc30-6464-4f54-8057-86a64dfd35db,donald85@stanley-thompson.com,a8a678e3-94bc-44bb-8543-f777bab460fa,2024-02-13,Alcohol en Gel
17736640-e3e1-472b-b1c4-6a674517e227,brian16@yahoo.com,0c985379-b43e-41c8-a57b-bd1842f71c32,2022-07-29,Monitor de Presión Arterial
409ae37d-8a2e-4d37-b2c6-c3d797b05cfa,jennifer82@davis.com,1623f946-57c2-449d-84a7-2f4e796e3515,2023-02-26,Tiritas
d7a1fbb9-31ff-4c6a-bad9-2c5d37207998,julie30@gmail.com,bf805ff9-0a6e-491b-a28f-48e4c7cd7600,2024-01-30,Guantes de Latex
1b82c404-0deb-45cb-810f-2d2afba83b86,rubiojacob@yahoo.com,0179efc5-c92a-4b8b-981c-79f3352a8259,2024-05-05,Cinta Quirúrgica
79cf3b19-76b8-4d1f-8976-c33a04325b3a,fernandezjacqueline@cox.net,2d515b8d-ab52-4db7-844c-9a5dcb9dad08,2023-09-08,Monitor de Presión Arterial
af70bc3d-2321-4f3e-a2d6-c67b4567d274,nathanielwilliams@hotmail.com,113db11b-1426-4b6f-ab06-a6ef1409c18d,2023-05-24,Parche Antiinflamatorio
4c1ab4d1-3f5e-4b7c-a2fa-0ee753f45339,beardmelissa@yahoo.com,49704692-245e-40b3-8ea7-ad45a9e65b4b,2024-03-04,Termómetro Digital
0ba82b8a-0f40-497d-a03c-6680f68e8a5d,sanchezalan@sanchez.com,20991270-efcf-40d4-8002-f4b35b3838f4,2024-01-04,Jeringa Desechable
951b4760-4540-41cf-9585-f556d87d8d91,rfitzgerald@hotmail.com,1dda0e25-aeee-4d0c-aa80-6df1c6a334e4,2023-03-22,Cinta Quirúrgica
82c2982c-af33-4cc3-96e5-fa092772fe16,davisjulie@garcia.com,295a3226-bc79-4046-abf7-acdf03a4be71,2024-01-15,Jeringa Desechable
3977df7b-86db-4ee4-9b35-a0569e38da5e,michele99@byrd.net,91d13b46-b1ac-42c1-8969-b21b559ba3e3,2023-08-05,Parche Antiinflamatorio
42c91f57-8eae-4d83-a3af-2cdae244021c,aprilgreen@hotmail.com,ea9c2768-8b7c-4f09-bbce-7ed784af59eb,2024-05-12,Tiritas
9fbf90aa-4eba-4ce9-841d-746ecc2981f3,stephanietrujillo@york-bailey.info,4649da37-0058-475b-9b73-ad357463af64,2024-02-23,Alcohol en Gel
5525e561-042e-4db3-aa9e-b274537b4f25,hillbryan@davis.info,c2e20dd9-f105-426f-98dd-385bd392388c,2023-01-02,Tiritas
4c30385f-b778-49ab-94f8-f2f4c2423714,ericaboyer@gmail.com,7e6c47d1-6f75-4fab-9655-a47854ce3ae1,2023-04-10,Tiritas
3e78e559-5473-4002-bc22-0e9e642cd40c,keith44@casey.com,7004325b-2e90-4a13-a220-5a431a089897,2023-10-13,Parche Antiinflamatorio
9ae0be82-6611-42d5-a248-ff3969676939,tvaughan@yahoo.com,18b863db-8877-42dd-98ae-cd323d56b7ea,2024-02-05,Alcohol en Gel
a2883b89-d25d-4e8b-94cd-b936f9e3e6e5,scott57@gmail.com,e09eda69-a632-44e5-a8d3-7cd2020459c0,2024-02-27,Guantes de Latex
9a4a9fb1-8092-4f7a-a242-db1e25bbf788,gregory24@hotmail.com,169535a5-5987-44e1-9f9d-58696f66b615,2023-02-14,Estetoscopio
71163c86-ef79-43d7-ba5a-d0e86ce17098,cwatkins@francis.com,592ab79b-a599-4b88-a50e-8c4f3cdc654c,2022-12-27,Venda Elástica
ea2845b5-856f-4223-9fb4-f3a1be0a0653,qsmith@clark.com,f7ab81c8-54fd-490d-95b7-c8a1bb4ae1f8,2023-04-29,Termómetro Digital
a4dada96-2080-451a-afd4-34db0d2db102,brianmitchell@clark.com,d9b47d00-121e-4362-a9d9-268a852ec6f2,2022-08-19,Bisturí Desechable
32031e36-3e72-4f02-80dc-8107e01aed24,montgomeryariana@hotmail.com,e4dd5ec4-1f8d-4ade-9cfa-758171b86f66,2022-09-30,Estetoscopio
be6f04f6-529d-4b7f-af6a-ee96097d6652,james93@chase-murphy.org,3cf056e7-f2ca-4bbb-9e4c-0b6a74d17040,2024-05-17,Parche Antiinflamatorio
7b284a24-fb1e-447e-8c6b-5f4ab626e47c,halekatrina@hotmail.com,57c8a7c6-c8b1-4782-af70-d2f80299db93,2023-06-24,Termómetro Digital
e0e93026-a3a7-446d-80d8-1072b2e99256,levychad@harris.biz,5e7a7ca4-3a30-436e-af9c-f378e18a872b,2023-02-25,Parche Antiinflamatorio
5fc236a0-905a-4a13-b438-503296e04aa7,stephen41@williams.com,00b3c352-2adf-4fc0-a3f2-ee03729d3e91,2024-03-10,Alcohol en Gel
7059463a-512f-4e59-9768-1372943d05db,anna53@hotmail.com,5a485feb-0f9a-486a-b523-74ec483a67b4,2024-06-24,Jeringa Desechable
c5723be8-c7d4-4057-9c1b-56f6816a9e82,edward71@roberts-chavez.com,a84efb35-bc56-4888-b9b2-dbd73781bf31,2024-03-22,Venda Elástica
31fbe804-86de-40ec-973b-9137962b2a4c,paul38@gmail.com,ee36bacc-d9e2-45b9-90e3-7fd564dfaf80,2024-04-12,Parche Antiinflamatorio
cd3f2fb1-3e6a-42dc-9b6f-dc2636e74afd,wharvey@kemp.com,bf94157c-7f35-4cea-a4af-0e313a69dbc5,2023-01-16,Monitor de Presión Arterial
600a16dc-4312-4651-a6e6-5da32d854586,jennifer44@hotmail.com,1eede1e3-e489-426c-ad96-47e595ab5d75,2023-07-31,Tiritas
6f0908a7-437f-49a2-b225-5ab35a8873a7,amanda05@sandoval.com,06ad5319-1f6b-4ce7-85c0-88f815a2b035,2022-12-27,Guantes de Latex
2bf20431-0bd5-472c-b9a8-d808a6a8e2bd,urodriguez@rodriguez.com,84d7bc36-fb2d-48b3-9b62-d6876bdd9938,2024-06-02,Guantes de Latex
0e5f5461-d0e3-462e-b0b3-7acef1aa7988,lsalinas@ritter.com,1c573382-5f4e-4e16-9173-5af11473615c,2024-02-20,Bisturí Desechable
dd14bc13-76b5-4130-ac5d-fcbdf0d7a78b,carrilloangela@yahoo.com,8a7a814f-278f-47b4-9bf1-a03895970478,2023-02-16,Mascarilla Quirúrgica
c4fbfc24-4dd5-4825-ad1d-76e314a83f61,andersondawn@hotmail.com,6d9a6da8-1902-4067-a175-9b79a9abdcc0,2024-01-16,Monitor de Presión Arterial
cbbea29e-5ff3-472c-98c9-9e6cbe56da62,brownphillip@lee.com,e14c55c6-5297-4169-b293-e0b02de2ae75,2023-06-30,Tiritas
62ae2c49-1ac9-4351-bb30-ab39eb6c50d1,samantha08@brown-brooks.com,267b990e-b8e1-4bf7-9ce8-87710312a808,2023-01-01,Bisturí Desechable
4673c8ed-f946-4ee1-9a09-de1722bb7705,ywalker@hotmail.com,33d661fc-6e94-44a1-9126-d4af4727aa6d,2024-06-23,Bisturí Desechable
5762e5c2-f2ab-4844-82e6-c98bbd025276,nguyendavid@hotmail.com,6a6a9a90-6c88-40a6-b8ae-e3c4617c1214,2024-07-22,Tiritas
db49c7d1-250c-4fcc-9f1c-8dd43487e5d5,marc79@gmail.com,85cb8b86-4511-48e7-9b05-57ff272b4090,2024-03-05,Bisturí Desechable
463500df-6076-4cd3-892e-f05001df0f62,nicholsstephanie@yahoo.com,ab62590c-37ee-42db-9d8b-e7748d360b04,2022-11-25,Jeringa Desechable
37ba35ac-bf03-42b8-b80b-5a39435ac84b,millertraci@goodman.com,14d0a496-6996-43b4-a353-b9e5bf49da69,2024-02-03,Monitor de Presión Arterial
4e036bf2-886b-4624-8384-467a14aa657f,tinaarnold@hill.com,87dbff02-9a47-46a0-984a-e523e930934b,2023-07-19,Monitor de Presión Arterial
20b97e6e-31c3-48aa-91ad-e15b23d7d470,jasonblackburn@gmail.com,dba931f5-dc4d-47e9-8140-7d8b790b5e5a,2023-05-04,Tiritas
84cb9e19-3d66-4a0b-889d-8402024f0ac5,karen22@hotmail.com,628d9be2-4858-40d8-a853-51bb6198d9e7,2023-02-26,Mascarilla Quirúrgica
061dd238-f55d-47d3-9d7a-22681c1fa8d9,richardprice@gmail.com,21b677df-2c95-4425-9482-dfb3b6149c92,2023-07-06,Monitor de Presión Arterial
a4864e9a-fb2d-4a52-bf53-0c3fb92fe281,foxeugene@gmail.com,98079e40-3fea-40b7-80dd-f3a93009244e,2023-02-28,Monitor de Presión Arterial
ae94ce70-d53a-4381-8f21-87c77040e4d0,wellstina@humphrey-barnes.biz,c8a7a16a-02e5-41bc-8170-91f37f2d35ea,2023-12-11,Guantes de Latex
090aa501-b35a-48f3-8e64-f9f564d8a574,waltersandrew@mitchell.com,40cf8be6-3c20-4580-bfd8-4f176e0e4422,2022-11-07,Guantes de Latex
fde5e568-8558-4568-8839-febfa0fe204f,bethany41@gmail.com,8ef75c11-f256-41fc-9911-c68b14b47ccb,2024-02-12,Parche Antiinflamatorio
b641f75a-3e06-4472-9cd0-8e2e4d7db133,bjones@hansen.com,4c7daae5-32cb-4af4-9df9-571ae051f444,2022-10-09,Jeringa Desechable
fc626403-fa67-4c1e-95f9-f39a03eb261b,hernandezkristina@smith-rios.com,d6e1cd5a-7118-4cf9-adad-b2d02105dd53,2023-05-27,Termómetro Digital
90a65698-e751-4cd5-8c4f-f182142705c9,nicolewhite@prince-patterson.com,9c1721c1-eb2b-4856-8538-ea09df4623a2,2024-05-20,Monitor de Presión Arterial
91743603-b3e6-4e05-bdf7-3c7e705a050a,meyersjill@burns.com,158af865-7410-4fd4-b99d-ee62a4537fc8,2023-11-24,Parche Antiinflamatorio
75c1db13-8f4e-4cd8-bd57-9a7b859e57fb,urios@gmail.com,37aa92b0-f632-4362-b560-062e0271818e,2024-03-14,Guantes de Latex
fc843637-0f45-4364-8618-57e3826b1957,jamessanders@mata.net,c4f5b638-77a5-4a13-9e52-29d04a897844,2023-11-10,Estetoscopio
74d4853a-d1cb-48ab-83ca-c5028a2d09be,robert30@colon.net,ad394e66-b38d-4714-9e21-9a0b69b2e216,2023-08-09,Cinta Quirúrgica
3ab23437-7d0e-47b7-aa6e-8fd1aa18915c,ashley79@reynolds-hale.com,7a7d25a2-91a1-4115-b16b-76ddc9a4df5b,2023-03-24,Cinta Quirúrgica
a3ab1623-2ae2-4584-a474-726f593ab2cd,nsalazar@campbell.com,2c1984ae-db8d-4e05-99d2-e5684a6c27ca,2023-01-26,Monitor de Presión Arterial
eee2564e-b351-40a8-a968-ea9624d8ae99,williammichael@davis.com,6200eac7-ceff-456d-989b-769560261b7d,2022-08-10,Tiritas
c855ea5c-1edd-43fd-9675-4add3909a15c,shawntownsend@grant.com,18c6874b-3436-4632-ad7f-24c1d650e1eb,2023-09-13,Mascarilla Quirúrgica
1f7f98d4-3b5f-4e42-b23f-7caf5e5d3c2d,allenwanda@yahoo.com,96ae647b-1570-4208-8b74-94f04444a7d1,2022-11-16,Alcohol en Gel
386ed1c6-23a3-4e48-b771-12218950744a,allenkathleen@mcdonald.com,a813dcba-fe78-4a2b-8c45-2f19b95d6c2f,2022-11-26,Venda Elástica
11031dc8-e23a-48e5-9a77-415114fa73e2,susan93@davis-frost.com,bd460d23-11a0-4dfe-8597-66a0614565a1,2023-10-24,Estetoscopio
9d774905-8b79-4434-811b-15341a27361c,wmiller@hotmail.com,8dc66ec9-93a4-4b5e-8ac1-71e87e8eeb8d,2024-03-28,Mascarilla Quirúrgica
8a6fc720-d990-4c55-bdae-49249f82c622,jennifer70@gmail.com,a2610c0b-f317-4e5e-91a2-29a9f42c3d6e,2023-12-11,Jeringa Desechable
